Open Time,Open,High,Low,Close
2017-12-13 01:00:00,272.00000000,330.00000000,260.00000000,290.01000000
2017-12-14 01:00:00,290.01000000,302.72000000,252.00000000,272.40000000
2017-12-15 01:00:00,272.40000000,314.21000000,239.99000000,294.00000000
2017-12-16 01:00:00,294.00000000,305.00000000,285.00000000,293.97000000
2017-12-17 01:00:00,293.01000000,328.80000000,290.00000000,311.40000000
2017-12-18 01:00:00,311.23000000,360.96000000,277.00000000,352.00000000
2017-12-19 01:00:00,352.00000000,366.96000000,303.01000000,338.48000000
2017-12-20 01:00:00,336.05000000,357.00000000,260.00000000,302.70000000
2017-12-21 01:00:00,303.80000000,325.16000000,267.01000000,302.00000000
2017-12-22 01:00:00,303.00000000,315.00000000,177.58000000,250.99000000
2017-12-23 01:00:00,250.99000000,301.52000000,214.91000000,253.44000000
2017-12-24 01:00:00,253.44000000,277.00000000,220.03000000,262.90000000
2017-12-25 01:00:00,262.90000000,277.50000000,251.40000000,261.20000000
2017-12-26 01:00:00,261.17000000,282.82000000,258.00000000,277.98000000
2017-12-27 01:00:00,277.98000000,284.34000000,245.29000000,262.59000000
2017-12-28 01:00:00,262.61000000,266.70000000,222.03000000,244.68000000
2017-12-29 01:00:00,244.68000000,261.00000000,233.97000000,238.27000000
2017-12-30 01:00:00,238.27000000,244.00000000,193.20000000,206.03000000
2017-12-31 01:00:00,206.11000000,234.37000000,202.98000000,223.69000000
2018-01-01 01:00:00,223.69000000,231.19000000,212.74000000,222.61000000
2018-01-02 01:00:00,222.62000000,256.49000000,222.62000000,247.33000000
2018-01-03 01:00:00,247.33000000,253.40000000,233.56000000,238.77000000
2018-01-04 01:00:00,238.89000000,240.00000000,219.38000000,233.00000000
2018-01-05 01:00:00,233.04000000,250.99000000,230.00000000,240.54000000
2018-01-06 01:00:00,240.95000000,315.00000000,238.73000000,275.28000000
2018-01-07 01:00:00,276.24000000,287.00000000,262.00000000,269.01000000
2018-01-08 01:00:00,269.01000000,271.82000000,212.74000000,252.65000000
2018-01-09 01:00:00,252.49000000,257.64000000,228.24000000,244.48000000
2018-01-10 01:00:00,244.56000000,248.99000000,225.05000000,247.63000000
2018-01-11 01:00:00,247.63000000,252.27000000,195.03000000,223.77000000
2018-01-12 01:00:00,223.76000000,240.45000000,213.01000000,233.11000000
2018-01-13 01:00:00,233.11000000,263.99000000,232.54000000,257.98000000
2018-01-14 01:00:00,257.98000000,271.64000000,222.00000000,234.12000000
2018-01-15 01:00:00,234.26000000,242.31000000,227.60000000,229.50000000
2018-01-16 01:00:00,229.50000000,242.00000000,135.67000000,179.28000000
2018-01-17 01:00:00,179.28000000,198.89000000,136.20000000,182.44000000
2018-01-18 01:00:00,183.45000000,202.19000000,170.50000000,186.14000000
2018-01-19 01:00:00,186.21000000,199.00000000,176.04000000,191.42000000
2018-01-20 01:00:00,191.44000000,215.00000000,190.67000000,210.40000000
2018-01-21 01:00:00,210.05000000,210.69000000,180.00000000,190.16000000
2018-01-22 01:00:00,190.52000000,195.00000000,163.44000000,178.00000000
2018-01-23 01:00:00,178.00000000,186.42000000,163.02000000,176.98000000
2018-01-24 01:00:00,176.94000000,186.30000000,171.58000000,180.89000000
2018-01-25 01:00:00,180.83000000,186.00000000,175.58000000,179.59000000
2018-01-26 01:00:00,179.00000000,183.06000000,165.00000000,177.09000000
2018-01-27 01:00:00,175.73000000,184.00000000,173.00000000,182.10000000
2018-01-28 01:00:00,182.11000000,198.00000000,181.70000000,196.74000000
2018-01-29 01:00:00,196.74000000,197.19000000,180.01000000,181.50000000
2018-01-30 01:00:00,181.51000000,181.96000000,160.59000000,168.21000000
2018-01-31 01:00:00,168.10000000,169.31000000,157.50000000,165.19000000
2018-02-01 01:00:00,164.83000000,167.20000000,132.00000000,143.69000000
2018-02-02 01:00:00,144.04000000,147.00000000,108.52000000,131.68000000
2018-02-03 01:00:00,131.99000000,166.99000000,120.06000000,160.30000000
2018-02-04 01:00:00,160.86000000,174.75000000,138.00000000,147.09000000
2018-02-05 01:00:00,147.29000000,153.96000000,116.60000000,125.17000000
2018-02-06 01:00:00,125.17000000,147.00000000,106.50000000,141.00000000
2018-02-07 01:00:00,140.96000000,157.00000000,130.01000000,137.21000000
2018-02-08 01:00:00,137.97000000,143.50000000,137.20000000,142.37000000
2018-02-09 01:00:00,142.37000000,164.40000000,142.37000000,163.73000000
2018-02-10 01:00:00,163.74000000,169.00000000,146.01000000,154.65000000
2018-02-11 01:00:00,154.62000000,156.10000000,139.00000000,148.28000000
2018-02-12 01:00:00,148.28000000,163.75000000,146.04000000,161.49000000
2018-02-13 01:00:00,161.55000000,162.95000000,152.00000000,159.63000000
2018-02-14 01:00:00,159.45000000,218.60000000,158.94000000,212.25000000
2018-02-15 01:00:00,212.25000000,236.66000000,206.50000000,220.64000000
2018-02-16 01:00:00,220.64000000,235.58000000,208.56000000,228.08000000
2018-02-17 01:00:00,228.00000000,232.20000000,222.78000000,228.00000000
2018-02-18 01:00:00,228.08000000,231.39000000,210.10000000,213.66000000
2018-02-19 01:00:00,213.23000000,226.50000000,196.00000000,221.44000000
2018-02-20 01:00:00,221.44000000,254.80000000,221.00000000,228.51000000
2018-02-21 01:00:00,228.50000000,233.53000000,203.12000000,209.60000000
2018-02-22 01:00:00,209.60000000,222.00000000,188.00000000,192.61000000
2018-02-23 01:00:00,192.69000000,216.28000000,182.00000000,206.40000000
2018-02-24 01:00:00,206.38000000,219.00000000,192.30000000,206.50000000
2018-02-25 01:00:00,206.69000000,223.17000000,198.94000000,217.78000000
2018-02-26 01:00:00,218.16000000,232.30000000,214.43000000,218.50000000
